Servicio Meteorológico Nacional
Red: SMN
Estación: SANQUINTIN
Estado: Baja California
Municipio: Ensenada
Latitud (N): 30.53166667
Longitud (O): -115.8375
Altitud: 32

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2023-02-17 00:40:00,2023-02-17 06:40:00,60.0,80.0,4.4,7.6,7.8,76,1017.1,0,0,
2023-02-17 00:30:00,2023-02-17 06:30:00,60.0,78.0,4.1,7.9,7.9,75,1017.3,0,0,
2023-02-17 00:20:00,2023-02-17 06:20:00,68.0,83.0,5.9,10.4,8.1,75,1017.4,0,0,
2023-02-17 00:10:00,2023-02-17 06:10:00,69.0,72.0,7.1,9.4,8.3,75,1017.5,0,0,
2023-02-17 00:00:00,2023-02-17 06:00:00,67.0,71.0,7.4,10.4,8.5,75,1017.6,0,0,
2023-02-16 23:50:00,2023-02-17 05:50:00,74.0,79.0,5.7,9,8.7,74,1017.8,0,0,
2023-02-16 23:40:00,2023-02-17 05:40:00,78.0,84.0,6.7,10.8,8.8,73,1017.8,0,0,
2023-02-16 23:30:00,2023-02-17 05:30:00,76.0,87.0,6,10.1,8.9,74,1017.9,0,0,
2023-02-16 23:20:00,2023-02-17 05:20:00,76.0,72.0,5.6,8.3,8.9,75,1018,0,0,
2023-02-16 23:10:00,2023-02-17 05:10:00,68.0,74.0,4.8,6.5,9,75,1018,0,0,
2023-02-16 23:00:00,2023-02-17 05:00:00,70.0,72.0,4.7,7.9,9.1,75,1018,0,0,
2023-02-16 22:50:00,2023-02-17 04:50:00,70.0,70.0,5.4,8.6,9.1,76,1018,0,0,
2023-02-16 22:40:00,2023-02-17 04:40:00,70.0,64.0,5.3,7.6,9.1,76,1018,0,0,
2023-02-16 22:30:00,2023-02-17 04:30:00,74.0,85.0,5.6,9.7,9.3,76,1018.1,0,0,
2023-02-16 22:20:00,2023-02-17 04:20:00,74.0,88.0,6.1,8.6,9.4,76,1018,0,0,
2023-02-16 22:10:00,2023-02-17 04:10:00,77.0,79.0,6.1,10.4,9.4,75,1018,0,0,
2023-02-16 22:00:00,2023-02-17 04:00:00,73.0,69.0,5.8,9,9.7,75,1018.1,0,0,
2023-02-16 21:50:00,2023-02-17 03:50:00,71.0,73.0,5.1,7.9,10,73,1018.2,0,0,
2023-02-16 21:40:00,2023-02-17 03:40:00,79.0,83.0,5.2,7.9,10.4,72,1018.1,0,0,
2023-02-16 21:30:00,2023-02-17 03:30:00,68.0,66.0,4.5,6.1,10.7,70,1018.1,0,0,
2023-02-16 21:20:00,2023-02-17 03:20:00,71.0,79.0,4.6,5.8,11,69,1018.2,0,0,
2023-02-16 21:10:00,2023-02-17 03:10:00,70.0,68.0,4.1,5.4,11.2,67,1018.1,0,0,
2023-02-16 21:00:00,2023-02-17 03:00:00,71.0,76.0,3.1,5.4,11.5,66,1018,0,0,
2023-02-16 20:50:00,2023-02-17 02:50:00,59.0,67.0,2,3.2,11.6,65,1017.9,0,0,
2023-02-16 20:40:00,2023-02-17 02:40:00,357.0,346.0,3.8,5.8,11.7,64,1017.9,0,0,
2023-02-16 20:30:00,2023-02-17 02:30:00,353.0,344.0,4.4,5.8,11.6,65,1017.9,0,0,
2023-02-16 20:20:00,2023-02-17 02:20:00,349.0,354.0,2.9,4.7,11.6,65,1017.9,0,0,
2023-02-16 20:10:00,2023-02-17 02:10:00,345.0,350.0,2.4,4,11.9,63,1017.8,0,0,
2023-02-16 20:00:00,2023-02-17 02:00:00,341.0,347.0,3.2,5,12.2,62,1017.8,0,0,
2023-02-16 19:50:00,2023-02-17 01:50:00,333.0,350.0,4.3,7.2,12.4,62,1017.7,0,0,
2023-02-16 19:40:00,2023-02-17 01:40:00,322.0,321.0,3.6,5.8,12.8,61,1017.6,0,0,
2023-02-16 19:30:00,2023-02-17 01:30:00,318.0,314.0,4.7,9,13.3,60,1017.4,0,0,
2023-02-16 19:20:00,2023-02-17 01:20:00,305.0,299.0,7.1,12.2,13.6,57,1017.3,0,1,
2023-02-16 19:10:00,2023-02-17 01:10:00,293.0,296.0,10.3,13.7,13.9,54,1017.1,0,25,
2023-02-16 19:00:00,2023-02-17 01:00:00,301.0,298.0,10.4,15.8,14.1,52,1017,0,74,
2023-02-16 18:50:00,2023-02-17 00:50:00,301.0,294.0,12.5,18,14.3,52,1016.8,0,111,
2023-02-16 18:40:00,2023-02-17 00:40:00,298.0,296.0,12.8,17.6,14.8,47,1016.8,0,149,
2023-02-16 18:30:00,2023-02-17 00:30:00,287.0,284.0,12.5,18.7,15.1,45,1016.8,0,188,
2023-02-16 18:20:00,2023-02-17 00:20:00,297.0,296.0,12.6,18.4,15.3,41,1016.7,0,225,
2023-02-16 18:10:00,2023-02-17 00:10:00,287.0,278.0,13,19.8,15.4,43,1016.7,0,263,
2023-02-16 18:00:00,2023-02-17 00:00:00,287.0,276.0,13.2,19.8,15.6,42,1016.7,0,294,
2023-02-16 17:50:00,2023-02-16 23:50:00,277.0,279.0,12.2,16.9,15.7,42,1016.7,0,330,
2023-02-16 17:40:00,2023-02-16 23:40:00,284.0,268.0,12.2,17.3,15.9,41,1016.7,0,369,
2023-02-16 17:30:00,2023-02-16 23:30:00,273.0,267.0,13,19.1,15.8,38,1016.8,0,410,
2023-02-16 17:20:00,2023-02-16 23:20:00,277.0,289.0,14.3,19.8,15.8,36,1016.8,0,442,
2023-02-16 17:10:00,2023-02-16 23:10:00,286.0,274.0,12.3,19.1,15.9,36,1016.8,0,468,
2023-02-16 17:00:00,2023-02-16 23:00:00,275.0,269.0,12,19.1,15.8,39,1016.9,0,496,
2023-02-16 16:50:00,2023-02-16 22:50:00,277.0,275.0,13.4,20.5,15.8,39,1016.9,0,525,
2023-02-16 16:40:00,2023-02-16 22:40:00,271.0,277.0,14.6,20.2,15.8,40,1017,0,566,
2023-02-16 16:30:00,2023-02-16 22:30:00,273.0,268.0,15.7,22.3,15.9,40,1017.1,0,602,
2023-02-16 16:20:00,2023-02-16 22:20:00,278.0,287.0,14.6,24.5,16.3,40,1017.2,0,632,
2023-02-16 16:10:00,2023-02-16 22:10:00,281.0,269.0,13.9,23,16.4,37,1017.1,0,666,
2023-02-16 16:00:00,2023-02-16 22:00:00,285.0,276.0,13.3,20.9,16.3,35,1017.2,0,684,
2023-02-16 15:50:00,2023-02-16 21:50:00,286.0,262.0,13.8,19.4,16.3,35,1017.2,0,705,
2023-02-16 15:40:00,2023-02-16 21:40:00,295.0,270.0,14.2,20.5,16.4,35,1017.3,0,732,
2023-02-16 15:30:00,2023-02-16 21:30:00,298.0,270.0,13.9,22.3,16.2,36,1017.4,0,764,
2023-02-16 15:20:00,2023-02-16 21:20:00,281.0,267.0,15.4,23.4,16.1,36,1017.5,0,745,
2023-02-16 15:10:00,2023-02-16 21:10:00,277.0,270.0,13.8,22.7,16.1,38,1017.6,0,701,
2023-02-16 15:00:00,2023-02-16 21:00:00,276.0,297.0,13,19.4,16,40,1017.6,0,743,
2023-02-16 14:50:00,2023-02-16 20:50:00,285.0,269.0,13.7,23,16,41,1017.9,0,773,
2023-02-16 14:40:00,2023-02-16 20:40:00,278.0,262.0,13.4,20.5,16.1,41,1018.1,0,797,
2023-02-16 14:30:00,2023-02-16 20:30:00,281.0,272.0,13.3,21.2,16.1,41,1018.4,0,812,
2023-02-16 14:20:00,2023-02-16 20:20:00,272.0,271.0,15.5,22.7,16.3,41,1018.6,0,822,
2023-02-16 14:10:00,2023-02-16 20:10:00,279.0,267.0,13.2,20.9,16.4,42,1018.8,0,806,
2023-02-16 14:00:00,2023-02-16 20:00:00,282.0,266.0,11.8,18.4,16.4,42,1019,0,815,
2023-02-16 13:50:00,2023-02-16 19:50:00,290.0,268.0,11.7,20.2,16.6,42,1019.1,0,800,
2023-02-16 13:40:00,2023-02-16 19:40:00,290.0,274.0,11.1,16.6,16.5,42,1019.3,0,799,
2023-02-16 13:30:00,2023-02-16 19:30:00,308.0,341.0,9.5,15.1,16.8,40,1019.4,0,802,
2023-02-16 13:20:00,2023-02-16 19:20:00,311.0,318.0,5,18,17.2,32,1019.4,0,789,
2023-02-16 13:10:00,2023-02-16 19:10:00,305.0,295.0,3.1,7.6,16.5,34,1019.5,0,793,
2023-02-16 13:00:00,2023-02-16 19:00:00,253.0,278.0,7.2,13,16.3,36,1019.6,0,751,
2023-02-16 12:50:00,2023-02-16 18:50:00,293.0,297.0,7,12.2,16.4,39,1019.6,0,728,
2023-02-16 12:40:00,2023-02-16 18:40:00,272.0,306.0,5.3,9,16.3,41,1019.6,0,726,
2023-02-16 12:30:00,2023-02-16 18:30:00,293.0,257.0,5.2,9.7,16.2,41,1019.7,0,705,
2023-02-16 12:20:00,2023-02-16 18:20:00,231.0,285.0,4.9,10.1,15.9,42,1019.9,0,682,
2023-02-16 12:10:00,2023-02-16 18:10:00,297.0,291.0,6.4,12.2,15.8,41,1020.1,0,660,
2023-02-16 12:00:00,2023-02-16 18:00:00,275.0,270.0,4.4,10.4,15.7,42,1020.1,0,634,
2023-02-16 11:50:00,2023-02-16 17:50:00,159.0,169.0,4.5,8.3,15.4,43,1020.1,0,607,
2023-02-16 11:40:00,2023-02-16 17:40:00,124.0,146.0,5.7,10.4,15.1,44,1020.1,0,581,
2023-02-16 11:30:00,2023-02-16 17:30:00,158.0,156.0,4.6,11.2,15.5,43,1020,0,550,
2023-02-16 11:20:00,2023-02-16 17:20:00,351.0,357.0,3.2,7.9,15,43,1020,0,523,
2023-02-16 11:10:00,2023-02-16 17:10:00,66.0,79.0,4.8,8.6,14.5,44,1019.9,0,490,
2023-02-16 11:00:00,2023-02-16 17:00:00,44.0,77.0,5.6,8.3,14.2,44,1020,0,462,
2023-02-16 10:50:00,2023-02-16 16:50:00,52.0,81.0,3.9,7.6,13.7,50,1019.9,0,440,
2023-02-16 10:40:00,2023-02-16 16:40:00,65.0,86.0,4.3,7.6,13,53,1019.9,0,418,
2023-02-16 10:30:00,2023-02-16 16:30:00,56.0,57.0,4,6.5,12.3,56,1019.8,0,389,
2023-02-16 10:20:00,2023-02-16 16:20:00,63.0,83.0,5,8.6,11.6,59,1019.8,0,355,
2023-02-16 10:10:00,2023-02-16 16:10:00,81.0,73.0,5.6,9.4,10.7,62,1019.7,0,318,
2023-02-16 10:00:00,2023-02-16 16:00:00,69.0,80.0,5.3,9.7,10,64,1019.6,0,279,
2023-02-16 09:50:00,2023-02-16 15:50:00,71.0,70.0,6.9,11.2,9.1,66,1019.5,0,237,
2023-02-16 09:40:00,2023-02-16 15:40:00,69.0,73.0,7.3,11.5,8.5,68,1019.2,0,196,
2023-02-16 09:30:00,2023-02-16 15:30:00,63.0,83.0,6.6,12.2,7.8,71,1019.1,0,165,
2023-02-16 09:20:00,2023-02-16 15:20:00,74.0,71.0,8.3,14.4,6.9,74,1019.1,0,127,
2023-02-16 09:10:00,2023-02-16 15:10:00,74.0,82.0,9.1,15.1,6.3,76,1019.1,0,88,
2023-02-16 09:00:00,2023-02-16 15:00:00,74.0,77.0,8.7,14,5.9,78,1019.1,0,52,
2023-02-16 08:50:00,2023-02-16 14:50:00,75.0,71.0,8.8,12.2,5.6,79,1019.2,0,21,
2023-02-16 08:40:00,2023-02-16 14:40:00,71.0,79.0,8.1,12.2,5.4,80,1019.2,0,1,
2023-02-16 08:30:00,2023-02-16 14:30:00,78.0,77.0,8.5,12.6,5.2,81,1019.2,0,0,
2023-02-16 08:20:00,2023-02-16 14:20:00,71.0,75.0,7.4,10.1,5.3,80,1019,0,0,
2023-02-16 08:10:00,2023-02-16 14:10:00,72.0,72.0,8.2,12.2,5.4,79,1018.9,0,0,
2023-02-16 08:00:00,2023-02-16 14:00:00,71.0,64.0,8.4,10.4,5.5,79,1018.8,0,0,
2023-02-16 07:50:00,2023-02-16 13:50:00,70.0,67.0,7,10.4,5.5,79,1018.9,0,0,
2023-02-16 07:40:00,2023-02-16 13:40:00,70.0,65.0,4.4,7.6,5.5,79,1019,0,0,
2023-02-16 07:30:00,2023-02-16 13:30:00,75.0,71.0,5.1,8.3,5.6,78,1018.9,0,0,
2023-02-16 07:20:00,2023-02-16 13:20:00,75.0,77.0,5,7.2,5.9,76,1018.8,0,0,
2023-02-16 07:10:00,2023-02-16 13:10:00,73.0,66.0,5.8,9.7,6.4,74,1018.8,0,0,
2023-02-16 07:00:00,2023-02-16 13:00:00,66.0,64.0,8.4,11.2,6.7,73,1018.8,0,0,
2023-02-16 06:50:00,2023-02-16 12:50:00,70.0,75.0,7.9,10.8,6.7,73,1018.7,0,0,
2023-02-16 06:40:00,2023-02-16 12:40:00,69.0,69.0,7.3,10.4,6.8,72,1018.8,0,0,
2023-02-16 06:30:00,2023-02-16 12:30:00,70.0,67.0,7.8,10.8,6.8,72,1018.9,0,0,
2023-02-16 06:20:00,2023-02-16 12:20:00,68.0,73.0,6.6,9.4,6.9,72,1018.9,0,0,
2023-02-16 06:10:00,2023-02-16 12:10:00,68.0,76.0,7.3,10.1,6.8,72,1018.8,0,0,
2023-02-16 06:00:00,2023-02-16 12:00:00,63.0,69.0,5.5,8.6,6.7,72,1018.8,0,0,
2023-02-16 05:50:00,2023-02-16 11:50:00,53.0,63.0,3.9,6.8,6.5,72,1018.9,0,0,
2023-02-16 05:40:00,2023-02-16 11:40:00,60.0,72.0,4.6,6.8,6.4,73,1018.9,0,0,
2023-02-16 05:30:00,2023-02-16 11:30:00,48.0,56.0,3.3,5,6.3,74,1019,0,0,
2023-02-16 05:20:00,2023-02-16 11:20:00,51.0,40.0,2.7,3.6,6.2,75,1019.1,0,0,
2023-02-16 05:10:00,2023-02-16 11:10:00,43.0,58.0,1.8,4,6.1,76,1019.2,0,0,
2023-02-16 05:00:00,2023-02-16 11:00:00,49.0,43.0,2.4,3.6,6,77,1019.2,0,0,
2023-02-16 04:50:00,2023-02-16 10:50:00,25.0,79.0,0.9,2.5,6,75,1019.3,0,0,
2023-02-16 04:40:00,2023-02-16 10:40:00,38.0,43.0,2.6,4,6.1,76,1019.4,0,0,
2023-02-16 04:30:00,2023-02-16 10:30:00,8.0,8.0,1.2,2.9,6.3,73,1019.4,0,0,
2023-02-16 04:20:00,2023-02-16 10:20:00,355.0,283.0,3.8,5.8,6.5,72,1019.4,0,0,
2023-02-16 04:10:00,2023-02-16 10:10:00,17.0,349.0,4,7.2,6.8,71,1019.4,0,0,
2023-02-16 04:00:00,2023-02-16 10:00:00,306.0,273.0,5.3,7.6,7.1,69,1019.4,0,0,
2023-02-16 03:50:00,2023-02-16 09:50:00,50.0,66.0,3.9,7.9,7.4,67,1019.5,0,0,
2023-02-16 03:40:00,2023-02-16 09:40:00,42.0,45.0,2.6,4.7,7.4,68,1019.4,0,0,
2023-02-16 03:30:00,2023-02-16 09:30:00,50.0,64.0,3.9,7.6,7.6,66,1019.4,0,0,
2023-02-16 03:20:00,2023-02-16 09:20:00,77.0,76.0,4.7,8.3,7.8,65,1019.4,0,0,
2023-02-16 03:10:00,2023-02-16 09:10:00,92.0,97.0,5.6,9.7,7.7,66,1019.4,0,0,
2023-02-16 03:00:00,2023-02-16 09:00:00,88.0,108.0,4,5.8,7.8,66,1019.4,0,0,
2023-02-16 02:50:00,2023-02-16 08:50:00,76.0,78.0,4,6.5,8,65,1019.4,0,0,
2023-02-16 02:40:00,2023-02-16 08:40:00,82.0,91.0,5,8.6,8,67,1019.4,0,0,
2023-02-16 02:30:00,2023-02-16 08:30:00,66.0,68.0,3.9,6.5,8.1,68,1019.4,0,0,
2023-02-16 02:20:00,2023-02-16 08:20:00,65.0,86.0,3.5,5.8,8.4,67,1019.5,0,0,
2023-02-16 02:10:00,2023-02-16 08:10:00,99.0,114.0,4.9,7.6,8.5,66,1019.4,0,0,
2023-02-16 02:00:00,2023-02-16 08:00:00,90.0,81.0,6.5,9.7,8.3,69,1019.3,0,0,
2023-02-16 01:50:00,2023-02-16 07:50:00,97.0,96.0,5.1,7.9,8.2,72,1019.3,0,0,
2023-02-16 01:40:00,2023-02-16 07:40:00,68.0,84.0,4.1,6.5,8.3,73,1019.3,0,0,
2023-02-16 01:30:00,2023-02-16 07:30:00,78.0,101.0,6.3,9.4,8.4,74,1019.2,0,0,
2023-02-16 01:20:00,2023-02-16 07:20:00,83.0,78.0,6.5,10.1,8.4,75,1019.1,0,0,
2023-02-16 01:10:00,2023-02-16 07:10:00,82.0,81.0,6.4,10.1,8.5,75,1019.1,0,0,
2023-02-16 01:00:00,2023-02-16 07:00:00,84.0,96.0,5.9,9,8.5,74,1019.1,0,0,
2023-02-16 00:50:00,2023-02-16 06:50:00,78.0,79.0,7.1,10.4,8.5,75,1019.1,0,0,
2023-02-16 00:40:00,2023-02-16 06:40:00,85.0,77.0,6.2,9,8.6,75,1019.1,0,0,
2023-02-16 00:30:00,2023-02-16 06:30:00,75.0,79.0,5.9,8.3,8.8,73,1019,0,0,
2023-02-16 00:20:00,2023-02-16 06:20:00,76.0,67.0,5.8,8.6,9.1,71,1019,0,0,
2023-02-16 00:10:00,2023-02-16 06:10:00,92.0,102.0,5,6.8,9.4,71,1019,0,0,
2023-02-16 00:00:00,2023-02-16 06:00:00,111.0,108.0,6.2,7.9,9.7,72,1018.9,0,0,
2023-02-15 23:50:00,2023-02-16 05:50:00,115.0,110.0,6.2,7.6,9.9,72,1019,0,0,
2023-02-15 23:40:00,2023-02-16 05:40:00,127.0,130.0,6.2,7.6,9.9,72,1019,0,0,
2023-02-15 23:30:00,2023-02-16 05:30:00,140.0,132.0,5.7,8.3,9.9,73,1019,0,0,
2023-02-15 23:20:00,2023-02-16 05:20:00,125.0,125.0,5.2,6.5,9.7,75,1019,0,0,
2023-02-15 23:10:00,2023-02-16 05:10:00,101.0,111.0,5.3,6.8,9.7,75,1019,0,0,
2023-02-15 23:00:00,2023-02-16 05:00:00,94.0,99.0,4.3,5.4,10.1,73,1018.9,0,0,
2023-02-15 22:50:00,2023-02-16 04:50:00,91.0,84.0,4.6,5.8,10.4,71,1018.9,0,0,
2023-02-15 22:40:00,2023-02-16 04:40:00,105.0,104.0,4.4,5.4,10.5,70,1018.9,0,0,
2023-02-15 22:30:00,2023-02-16 04:30:00,123.0,110.0,2.5,5,10.3,71,1018.8,0,0,
2023-02-15 22:20:00,2023-02-16 04:20:00,72.0,109.0,2.2,4.7,10.5,71,1018.8,0,0,
2023-02-15 22:10:00,2023-02-16 04:10:00,93.0,90.0,5.9,7.2,10.4,71,1018.7,0,0,
2023-02-15 22:00:00,2023-02-16 04:00:00,71.0,82.0,3.4,6.8,10.5,71,1018.6,0,0,
2023-02-15 21:50:00,2023-02-16 03:50:00,86.0,92.0,4,6.1,10.6,70,1018.5,0,0,
2023-02-15 21:40:00,2023-02-16 03:40:00,84.0,92.0,3.7,5.8,10.5,71,1018.4,0,0,
2023-02-15 21:30:00,2023-02-16 03:30:00,46.0,45.0,1.5,2.9,10.8,69,1018.3,0,0,
2023-02-15 21:20:00,2023-02-16 03:20:00,24.0,22.0,2.8,4,10.7,69,1018.2,0,0,
2023-02-15 21:10:00,2023-02-16 03:10:00,33.0,20.0,2,2.9,10.5,71,1018.2,0,0,
2023-02-15 21:00:00,2023-02-16 03:00:00,355.0,333.0,0.7,2.5,10.6,70,1018.1,0,0,
2023-02-15 20:50:00,2023-02-16 02:50:00,351.0,357.0,1.3,2.5,10.9,69,1018.1,0,0,
2023-02-15 20:40:00,2023-02-16 02:40:00,314.0,310.0,2.1,3.6,11.2,67,1018,0,0,
2023-02-15 20:30:00,2023-02-16 02:30:00,303.0,298.0,2.1,3.6,11.6,65,1018,0,0,
2023-02-15 20:20:00,2023-02-16 02:20:00,321.0,338.0,2.7,5.8,11.9,64,1017.9,0,0,
2023-02-15 20:10:00,2023-02-16 02:10:00,323.0,341.0,4.3,7.6,12.1,62,1017.8,0,0,
2023-02-15 20:00:00,2023-02-16 02:00:00,320.0,319.0,4.8,8.3,12.3,61,1017.6,0,0,
2023-02-15 19:50:00,2023-02-16 01:50:00,313.0,315.0,4.3,7.6,12.6,59,1017.5,0,0,
2023-02-15 19:40:00,2023-02-16 01:40:00,316.0,317.0,6,9.7,12.9,57,1017.4,0,0,
2023-02-15 19:30:00,2023-02-16 01:30:00,313.0,302.0,6.1,10.8,13.1,55,1017.3,0,0,
2023-02-15 19:20:00,2023-02-16 01:20:00,314.0,313.0,7.9,14.4,13.4,52,1017.2,0,9,
2023-02-15 19:10:00,2023-02-16 01:10:00,316.0,317.0,7.9,14,13.6,54,1017.1,0,41,
2023-02-15 19:00:00,2023-02-16 01:00:00,312.0,312.0,8.7,13,13.7,51,1016.9,0,68,
2023-02-15 18:50:00,2023-02-16 00:50:00,315.0,315.0,10.8,17.6,13.9,48,1016.8,0,95,
2023-02-15 18:40:00,2023-02-16 00:40:00,313.0,314.0,11.5,16.2,14.1,42,1016.8,0,131,
2023-02-15 18:30:00,2023-02-16 00:30:00,315.0,339.0,10.6,16.6,14.4,43,1016.7,0,175,
2023-02-15 18:20:00,2023-02-16 00:20:00,308.0,301.0,13.3,19.4,14.5,43,1016.6,0,224,
2023-02-15 18:10:00,2023-02-16 00:10:00,309.0,298.0,13.3,19.1,14.7,42,1016.4,0,256,
2023-02-15 18:00:00,2023-02-16 00:00:00,317.0,301.0,13.2,20.9,14.8,41,1016.3,0,286,
2023-02-15 17:50:00,2023-02-15 23:50:00,307.0,300.0,11.6,20.5,15.1,40,1016.1,0,318,
2023-02-15 17:40:00,2023-02-15 23:40:00,314.0,296.0,12.8,20.5,15.1,40,1016,0,356,
2023-02-15 17:30:00,2023-02-15 23:30:00,317.0,284.0,11.6,18.4,15.2,40,1015.9,0,391,
2023-02-15 17:20:00,2023-02-15 23:20:00,317.0,348.0,13.9,23.4,15.3,42,1015.8,0,458,
2023-02-15 17:10:00,2023-02-15 23:10:00,319.0,295.0,15.2,24.5,15.1,39,1015.7,0,499,
2023-02-15 17:00:00,2023-02-15 23:00:00,306.0,301.0,16.4,24.5,15.1,39,1015.7,0,507,
2023-02-15 16:50:00,2023-02-15 22:50:00,318.0,302.0,13.1,20.9,15.4,39,1015.7,0,533,
2023-02-15 16:40:00,2023-02-15 22:40:00,315.0,300.0,13.1,18,15.5,39,1015.7,0,565,
2023-02-15 16:30:00,2023-02-15 22:30:00,315.0,307.0,11.7,19.1,15.6,40,1015.6,0,593,
2023-02-15 16:20:00,2023-02-15 22:20:00,311.0,324.0,12,18.4,15.4,40,1015.6,0,619,
2023-02-15 16:10:00,2023-02-15 22:10:00,306.0,306.0,14.7,21.2,15.6,41,1015.6,0,644,
2023-02-15 16:00:00,2023-02-15 22:00:00,316.0,300.0,11.3,19.4,15.9,40,1015.6,0,667,
2023-02-15 15:50:00,2023-02-15 21:50:00,306.0,300.0,11.6,21.2,15.7,43,1015.7,0,686,
2023-02-15 15:40:00,2023-02-15 21:40:00,317.0,347.0,11.1,19.4,15.6,45,1015.7,0,707,
2023-02-15 15:30:00,2023-02-15 21:30:00,315.0,295.0,11,17.3,15.5,46,1015.7,0,723,
2023-02-15 15:20:00,2023-02-15 21:20:00,300.0,292.0,11.8,16.9,15.4,46,1015.8,0,741,
2023-02-15 15:10:00,2023-02-15 21:10:00,308.0,302.0,10.9,17.6,15.4,42,1015.8,0,756,
2023-02-15 15:00:00,2023-02-15 21:00:00,319.0,296.0,10.2,17.3,15.4,43,1015.9,0,775,
2023-02-15 14:50:00,2023-02-15 20:50:00,304.0,296.0,11.5,20.2,15.4,44,1016,0,795,
2023-02-15 14:40:00,2023-02-15 20:40:00,297.0,268.0,12.8,20.2,15.1,46,1016.2,0,804,
2023-02-15 14:30:00,2023-02-15 20:30:00,296.0,291.0,12.7,18,15.1,47,1016.3,0,815,
2023-02-15 14:20:00,2023-02-15 20:20:00,300.0,303.0,14.1,21.2,15.4,48,1016.5,0,826,
2023-02-15 14:10:00,2023-02-15 20:10:00,304.0,269.0,11,17.6,15.4,48,1016.6,0,822,
2023-02-15 14:00:00,2023-02-15 20:00:00,304.0,290.0,12.2,17.6,15.2,49,1016.7,0,817,
2023-02-15 13:50:00,2023-02-15 19:50:00,290.0,277.0,14.3,20.9,15.2,47,1016.8,0,823,
2023-02-15 13:40:00,2023-02-15 19:40:00,285.0,294.0,13.7,19.4,15.3,45,1016.8,0,764,
2023-02-15 13:30:00,2023-02-15 19:30:00,294.0,304.0,14.2,21.6,15.4,46,1016.7,0,793,
2023-02-15 13:20:00,2023-02-15 19:20:00,277.0,269.0,11.6,22.7,16,41,1016.7,0,791,
2023-02-15 13:10:00,2023-02-15 19:10:00,277.0,280.0,5.9,12.6,16.1,36,1016.7,0,772,
2023-02-15 13:00:00,2023-02-15 19:00:00,302.0,330.0,5.2,13,16.2,38,1016.8,0,758,
2023-02-15 12:50:00,2023-02-15 18:50:00,328.0,338.0,4.2,9.7,16,36,1016.8,0,669,
2023-02-15 12:40:00,2023-02-15 18:40:00,339.0,333.0,5.3,10.4,15.8,37,1016.7,0,717,
2023-02-15 12:30:00,2023-02-15 18:30:00,328.0,301.0,3.9,7.2,15.6,36,1016.7,0,693,
2023-02-15 12:20:00,2023-02-15 18:20:00,357.0,336.0,4.2,10.8,15.5,39,1016.6,0,662,
2023-02-15 12:10:00,2023-02-15 18:10:00,329.0,346.0,6.3,11.9,15.4,41,1016.5,0,646,
2023-02-15 12:00:00,2023-02-15 18:00:00,305.0,308.0,3.9,8.6,15.5,43,1016.4,0,623,
2023-02-15 11:50:00,2023-02-15 17:50:00,259.0,339.0,4,7.6,15,42,1016.2,0,593,
2023-02-15 11:40:00,2023-02-15 17:40:00,63.0,170.0,4,6.8,14.8,45,1016.2,0,559,
2023-02-15 11:30:00,2023-02-15 17:30:00,279.0,288.0,4.5,9.7,14.8,48,1016,0,540,
2023-02-15 11:20:00,2023-02-15 17:20:00,321.0,336.0,4.9,10.8,14.9,50,1015.9,0,517,
2023-02-15 11:10:00,2023-02-15 17:10:00,346.0,302.0,4.4,9,14.7,52,1015.9,0,487,
2023-02-15 11:00:00,2023-02-15 17:00:00,331.0,311.0,4.6,8.3,14.9,52,1015.8,0,457,
2023-02-15 10:50:00,2023-02-15 16:50:00,24.0,346.0,2.4,6.5,14.6,52,1015.7,0,429,
2023-02-15 10:40:00,2023-02-15 16:40:00,296.0,349.0,2.7,7.9,14.6,52,1015.7,0,397,
2023-02-15 10:30:00,2023-02-15 16:30:00,2.0,68.0,1,3.6,13.9,58,1015.6,0,367,
2023-02-15 10:20:00,2023-02-15 16:20:00,349.0,277.0,1.9,5.4,13,64,1015.5,0,408,
2023-02-15 10:10:00,2023-02-15 16:10:00,70.0,64.0,3.6,6.8,12.2,70,1015.3,0,379,
2023-02-15 10:00:00,2023-02-15 16:00:00,67.0,84.0,4,7.6,11.5,73,1015.1,0,293,
2023-02-15 09:50:00,2023-02-15 15:50:00,61.0,53.0,3.2,6.8,10.6,78,1014.9,0,225,
2023-02-15 09:40:00,2023-02-15 15:40:00,69.0,79.0,5.6,10.4,10.3,79,1014.8,0,137,
2023-02-15 09:30:00,2023-02-15 15:30:00,52.0,70.0,3.2,7.6,9.8,85,1014.7,0,195,
2023-02-15 09:20:00,2023-02-15 15:20:00,84.0,86.0,3.9,6.8,9.1,89,1014.5,0,141,
2023-02-15 09:10:00,2023-02-15 15:10:00,86.0,88.0,4.2,6.1,8.8,92,1014.3,0,58,
2023-02-15 09:00:00,2023-02-15 15:00:00,97.0,104.0,2,2.9,8.4,93,1014.1,0,44,
2023-02-15 08:50:00,2023-02-15 14:50:00,55.0,76.0,1.4,2.5,8,93,1013.9,0,14,
2023-02-15 08:40:00,2023-02-15 14:40:00,4.0,2.0,0.7,2.2,7.9,92,1013.7,0,0,
